URL,Sold_Price,Make,Model,Mileage,Title Status,Seller Type,Engine,Drivetrain,Transmission,Body Style,Exterior Color,Interior Color
https://carsandbids.com/auctions/9lvZq5Xg/2010-audi-a4-avant-20t-quattro-premium-plus,Audi,"A4
Save","106,700",Clean (CA),Private Party,2.0L Turbocharged I4,4WD/AWD,Automatic (6-Speed),Wagon,Brilliant Black,Black
https://carsandbids.com/auctions/9An4MWAJ/2016-subaru-wrx-sti-serieshyperblue,"$19,200",Subaru,"WRX STI
Save","100,000",Clean (VA),Private Party,2.5L Turbocharged Flat-4,4WD/AWD,Manual (6-Speed),Sedan,Hyper Blue,Black
https://carsandbids.com/auctions/rbZala1l/2014-audi-a8-l-40t,"$19,000",Audi,"A8
Save","61,400",Clean (MT),Dealer ($279 Document fee),4.0L Turbocharged V8,4WD/AWD,Automatic (8-Speed),Sedan,Ibis White,Balao Brown
https://carsandbids.com/auctions/rEl2Pj8k/2013-bmw-m5,"$30,500",BMW,"F10 M5
Save","89,300",Clean (CO),Private Party,4.4L Turbocharged V8,Rear-wheel drive,Manual (6-Speed),Sedan,Space Gray Metallic,Black
https://carsandbids.com/auctions/30bDnkVr/2021-audi-sq8-prestige,"$49,500",Audi,"SQ8
Save","58,100",Clean (TN),Dealer ($295 Documentation Fee),4.0L Turbocharged V8,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Glacier White Metallic,Black
https://carsandbids.com/auctions/9Xm5DPWg/1999-bmw-m3-convertible,BMW,"E36 M3
Save","181,300 Miles Shown - TMU",Clean (GA),Dealer,3.2L I6,Rear-wheel drive,Automatic (5-Speed),Convertible,Alpine White,Sand Beige
https://carsandbids.com/auctions/30bRZkAL/2016-bmw-340i-xdrive-sedan,"$27,000",BMW,"3 Series
Save","96,596",Clean (NM),Private Party,3.0L Turbocharged I6,4WD/AWD,Manual (6-Speed),Sedan,Mineral Grey Metallic,Coral Red
https://carsandbids.com/auctions/3qMQdgLn/1987-porsche-911-carrera-cabriolet,Porsche,"G Series/930 911
Save","51,500",Clean (FL),Private Party,3.2L Flat-6,Rear-wheel drive,Manual (5-Speed),Convertible,Black,Gray
https://carsandbids.com/auctions/KVMP1oVl/2007-bmw-328i-sports-wagon,"$8,000",BMW,"3 Series
Save","147,100",Clean (IN),Private Party,3.0L I6,Rear-wheel drive,Manual (6-Speed),Wagon,Jet Black,Black
https://carsandbids.com/auctions/r4do4yVp/2014-range-rover-supercharged-autobiography,"$21,450",Land Rover,"Range Rover
Save","48,900",Clean (CA),Private Party,5.0L Supercharged V8,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Causeway Grey,Ebony
https://carsandbids.com/auctions/KZqGRYOQ/2018-bmw-440i-gran-coupe,"$25,500",BMW,"4 Series
Save","38,000",Clean (MI),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (8-Speed),Sedan,Snapper Rocks Blue Metallic,Beige
https://carsandbids.com/auctions/rxO40owz/2013-chevrolet-corvette-427-convertible-60th-anniversary,"$36,250",Chevrolet,"C6 Corvette
Save","71,000",Clean (CA),Private Party,7.0L V8,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic White,Blue Diamond
https://carsandbids.com/auctions/KPQjm8GQ/2007-toyota-fj-cruiser,"$9,000",Toyota,"FJ Cruiser
Save","242,900",Clean (FL),Dealer ($150 Document fee),4.0L V6,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Sun Fusion,Dark Charcoal
https://carsandbids.com/auctions/3OAevY66/2014-cadillac-cts-v-sedan,Cadillac,"CTS-V
Save","84,100",Clean (CA),Private Party,6.2L Supercharged V8,Rear-wheel drive,Automatic (6-Speed),Sedan,Radiant Silver Metallic,Black
https://carsandbids.com/auctions/3q1nyVo4/2017-maserati-levante-sq4,"$22,750",Maserati,"Levante
Save","37,100",Clean (CA),Dealer,3.0L Turbocharged V6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,White,Brown
https://carsandbids.com/auctions/rJaykRLE/2017-bmw-m2,"$36,750",BMW,"M2
Save","36,900",Clean (IL),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (7-Speed),Coupe,Mineral Gray Metallic,Black
https://carsandbids.com/auctions/9eJNO7gA/2008-mercedes-benz-s550,"$9,014",Mercedes-Benz,"S-Class
Save","71,600",Clean (GA),Dealer,5.5L V8,Rear-wheel drive,Automatic (7-Speed),Sedan,Carneol Red Metallic,Brown
https://carsandbids.com/auctions/9WkwxDXw/1997-toyota-hilux-ssr-x-4x4,Toyota,"Hilux
Save","72,400",Clean (TX),Private Party,2.0L I4,4WD/AWD,Manual (5-Speed),Truck,Evergreen Pearl,Gray
https://carsandbids.com/auctions/92Ovo1nW/2022-ford-mustang-roush-450r-coupe,"$34,250",Ford,"Mustang
Save","16,000",Clean (CA),Private Party,5.0L V8,Rear-wheel drive,Automatic (10-Speed),Coupe,Oxford White,Ebony
https://carsandbids.com/auctions/KmldLOx6/2008-mercedes-benz-e350-sedan,Mercedes-Benz,"E-Class
Save","91,700",Clean (MD),Dealer,3.5L V6,Rear-wheel drive,Automatic (7-Speed),Sedan,Black,Black
https://carsandbids.com/auctions/3vqb1LN9/2005-bentley-continental-gt,"$13,000",Bentley,"Continental
Save","49,300",Clean (NC),Private Party,6.0L Turbocharged W12,4WD/AWD,Automatic (6-Speed),Coupe,Moonbeam,Saddle
https://carsandbids.com/auctions/3vez0l7d/2022-tesla-model-y-performance,"$26,916",Tesla,"Model Y
Save","34,000",Clean (CA),Private Party,Dual Electric Motors,4WD/AWD,Automatic,SUV/Crossover,Red Multi-Coat,Black
https://carsandbids.com/auctions/3yQRp06d/2010-audi-s4-premium-plus,"$8,800",Audi,"B8 S4
Save","100,600",Clean (CT),Private Party,3.0L Supercharged V6,4WD/AWD,Manual (6-Speed),Sedan,Ibis White,Black/Magma Red
https://carsandbids.com/auctions/3BERkYXV/2011-honda-cr-z-ex,"$5,200",Honda,"CR-Z
Save","118,100",Clean (FL),Dealer,1.5L I4,Front-wheel drive,Manual (6-Speed),Hatchback,Storm Silver Metallic,Gray
https://carsandbids.com/auctions/rN0aepMW/1969-ford-mustang-fastback,"$21,750",Ford,"Mustang
Save","2,000 Miles Shown - TMU",Clean (CA),Private Party,302ci V8,Rear-wheel drive,Automatic (3-Speed),Coupe,Purple,Black
https://carsandbids.com/auctions/3BZgvvoA/2016-porsche-panamera-gts,"$19,500",Porsche,"Panamera
Save","113,500",Clean (MI),Private Party,4.8L V8,4WD/AWD,Automatic (7-Speed),Sedan,Night Blue Metallic,Black
https://carsandbids.com/auctions/9XVXoAwl/2019-chevrolet-corvette-z06-coupe,Chevrolet,"C7 Corvette
Save","19,100",Clean (CA),Private Party,6.2L Supercharged V8,Rear-wheel drive,Automatic (8-Speed),Coupe,Long Beach Red Metallic Tintcoat,Jet Black
https://carsandbids.com/auctions/r4WxAJGn/1998-mitsubishi-lancer-evolution-v-gsr,"$25,500",Mitsubishi,"Lancer Evolution
Save","91,200",Clean (WA),Private Party,2.0L Turbocharged I4,4WD/AWD,Manual (5-Speed),Sedan,Silver,Black/Gray
https://carsandbids.com/auctions/9n1d5RVJ/2001-honda-s2000,"$16,250",Honda,"S2000
Save","81,500",Clean (MI),Private Party,2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Silverstone Metallic,Black
https://carsandbids.com/auctions/3zPLPjGd/2001-bmw-z3-m-coupe,"$40,000",BMW,"Z3
Save","64,100",Clean (VA),Private Party,3.2L I6,Rear-wheel drive,Manual (5-Speed),Coupe,Titanium Silver Metallic,Black
https://carsandbids.com/auctions/KYD5YljJ/1988-toyota-land-cruiser-bj74,"$13,300",Toyota,"Land Cruiser
Save","163,900",Clean (CO),Dealer,3.4L Turbodiesel I6,4WD/AWD,Manual (5-Speed),SUV/Crossover,Dark Gray Metallic,Gray
https://carsandbids.com/auctions/rEPMQGQP/petit-le-mans-vip-experience,,,,,,,,,,,
https://carsandbids.com/auctions/3zmE6EbL/2026-porsche-911-carrera-4-gts-coupe,"$210,786",Porsche,"992 911
Save",300,Clean (PA),Private Party,3.6L Turbocharged Hybrid Flat-6,4WD/AWD,Automatic (8-Speed),Coupe,Guards Red,Black
https://carsandbids.com/auctions/KDVbXbbp/2013-porsche-911-carrera-s-coupe,Porsche,"991 911
Save","60,000",Clean (OH),Private Party,3.8L Flat-6,Rear-wheel drive,Manual (7-Speed),Coupe,Platinum Silver Metallic,Black
https://carsandbids.com/auctions/rNG7vP55/2007-saturn-sky-red-line,"$6,300",Saturn,"Sky
Save","137,700",Clean (FL),Private Party,2.0L Turbocharged I4,Rear-wheel drive,Manual (5-Speed),Convertible,Midnight Blue,Black/Tan
https://carsandbids.com/auctions/rGedJjZ4/1999-land-rover-defender-90,"$27,000",Land Rover,"Defender
Save","160,900",Clean (MT),Private Party,2.5L Turbodiesel I5,4WD/AWD,Manual (5-Speed),SUV/Crossover,Black,Red
https://carsandbids.com/auctions/364jPbqn/2006-mitsubishi-lancer-evolution-ix,"$23,100",Mitsubishi,"Lancer Evolution
Save","95,600",Clean (TX),Private Party,2.0L Turbocharged I4,4WD/AWD,Manual (5-Speed),Sedan,Wicked White,Black
https://carsandbids.com/auctions/KdDlW2mx/2000-mercedes-benz-s500,Mercedes-Benz,"S-Class
Save","77,900",Clean (GA),Dealer,5.0L V8,Rear-wheel drive,Automatic (5-Speed),Sedan,Obsidian Black,Grey
https://carsandbids.com/auctions/9X752PeN/2008-bmw-m3-coupe,"$40,627",BMW,"E9X M3
Save","17,000",Clean (NM),Dealer,4.0L V8,Rear-wheel drive,Automatic (7-Speed),Coupe,Sparkling Graphite Metallic,Palladium Silver
https://carsandbids.com/auctions/KY5XLk0v/2016-chevrolet-corvette-stingray-z51-coupe,"$42,750",Chevrolet,"C7 Corvette
Save","5,700",Clean (CA),Private Party,6.2L V8,Rear-wheel drive,Automatic (8-Speed),Coupe,Long Beach Red Metallic,Jet Black
https://carsandbids.com/auctions/r4WoXy8x/2016-jaguar-f-type-coupe,"$22,611",Jaguar,"F-Type
Save","41,900",Clean (CT),Private Party,3.0L Supercharged V6,Rear-wheel drive,Manual (6-Speed),Coupe,Ultimate Black Metallic,Jet
https://carsandbids.com/auctions/3ONpEBdv/2014-mercedes-benz-c63-amg-edition-507-coupe,"$31,000",Mercedes-Benz,"C-Class AMG
Save","90,300",Clean (CA),Private Party,6.2L V8,Rear-wheel drive,Automatic (7-Speed),Coupe,Iridium Silver Metallic,Black
https://carsandbids.com/auctions/36O5dA2x/2010-nissan-gt-r-premium,"$61,000",Nissan,"R35 GT-R
Save","72,700",Clean (PA),Private Party,3.8L Turbocharged V6,4WD/AWD,Automatic (6-Speed),Coupe,Super Silver,Black
https://carsandbids.com/auctions/rkg1BRLr/2006-bmw-x5-48is,"$5,500",BMW,"X5
Save","139,600",Clean (PA),Private Party,4.8L V8,4WD/AWD,Automatic (6-Speed),SUV/Crossover,Le Mans Blue Metallic,Cream Beige/Black
https://carsandbids.com/auctions/9nAnv8Av/2008-porsche-cayman,Porsche,"987 Cayman
Save","85,000",Clean (AL),Private Party,2.7L Flat-6,Rear-wheel drive,Manual (5-Speed),Coupe,Black,Sand Beige
https://carsandbids.com/auctions/9eZq2mEk/2003-mercedes-benz-e500-sedan,Mercedes-Benz,"E-Class
Save","76,100",Clean (GA),Dealer,5.0L V8,Rear-wheel drive,Automatic (5-Speed),Sedan,Black,Black
https://carsandbids.com/auctions/3vdB6Zek/2023-dodge-charger-swinger-special-edition,"$46,000",Dodge,"Charger
Save",22,Clean (MT),Private Party,6.4L V8,Rear-wheel drive,Automatic (8-Speed),Sedan,White Knuckle,Black
https://carsandbids.com/auctions/rMWGJEPa/2023-toyota-gr86-premium,"$25,750",Toyota,"GR86
Save","7,600",Clean (UT),Private Party,2.4L Flat-4,Rear-wheel drive,Manual (6-Speed),Coupe,Track bRed,Black
https://carsandbids.com/auctions/35JqdA1j/2016-bmw-435i-coupe,"$19,250",BMW,"4 Series
Save","59,100",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Manual (6-Speed),Coupe,Black Sapphire Metallic,Black
https://carsandbids.com/auctions/KV4VkR6z/2005-subaru-outback-25xt,Subaru,"Outback
Save","118,100",Clean (NY),Private Party,2.5L Turbocharged Flat-4,4WD/AWD,Manual (5-Speed),Wagon,Atlantic Blue Pearl/Granite Gray Opal,Black/Gray
https://carsandbids.com/auctions/KZM8BaxN/2008-aston-martin-db9-coupe,"$32,000",Aston Martin,"DB9
Save","53,200",Clean (CA),Private Party,5.9L V12,Rear-wheel drive,Automatic (6-Speed),Coupe,Black,Tan
https://carsandbids.com/auctions/9lk85vYO/2021-audi-s4-premium-plus,"$28,000",Audi,"B9 S4
Save","60,000",Clean (NJ),Private Party,3.0L Turbocharged V6,4WD/AWD,Automatic (8-Speed),Sedan,Glacier White Metallic,Black
https://carsandbids.com/auctions/3pPYdav6/2021-jeep-wrangler-willys-4x4,"$25,500",Jeep,"Wrangler
Save","16,500",Clean (CA),Private Party,2.0L Turbocharged I4,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Tuscadero Pearl-Coat,Heritage Tan/Black
https://carsandbids.com/auctions/KPeqNaEZ/2016-ford-fiesta-st,"$9,200",Ford,"Fiesta
Save","70,400",Clean (VA),Private Party,1.6L Turbocharged I4,Front-wheel drive,Manual (6-Speed),Hatchback,Shadow Black,Charcoal Black
https://carsandbids.com/auctions/KP08QO47/2000-bmw-m5,"$16,000",BMW,"E39 M5
Save","142,100",Clean (OR),Private Party,4.9L V8,Rear-wheel drive,Manual (6-Speed),Sedan,Anthracite Metallic,Black
https://carsandbids.com/auctions/Kd2qa7qQ/2016-audi-tts-coupe,"$19,000",Audi,"TTS
Save","61,100",Clean (FL),Private Party,2.0L Turbocharged I4,4WD/AWD,Automatic (6-speed),Coupe,Sepang Blue,Rotor Gray
https://carsandbids.com/auctions/3yp2x80L/2023-bmw-i7-xdrive60,"$57,751",BMW,"i7
Save","19,900",Clean (IL),Private Party,Dual Electric Motors,4WD/AWD,Automatic,Sedan,Oxide Grey Metallic,Tartufo
https://carsandbids.com/auctions/3vpqP1Nm/2013-subaru-brz-limited,"$25,888",Subaru,"BRZ
Save","16,400",Clean (CO),Private Party,2.0L Supercharged Flat-4,Rear-wheel drive,Manual (6-Speed),Coupe,WR Blue Pearl,Black
https://carsandbids.com/auctions/3LnGllLZ/1984-bmw-318i-coupe,"$5,500",BMW,"3 Series
Save","20,400 Miles Shown - TMU",Clean (OR),Private Party,1.8L I4,Rear-wheel drive,Manual (5-Speed),Coupe,Delphin Metallic,Black/Gray
https://carsandbids.com/auctions/98QNpbWe/2015-mercedes-benz-sprinter-3500,"$50,000",Mercedes-Benz,"Sprinter
Save","15,100",Clean (GA),Dealer,3.0L Turbodiesel V6,Rear-wheel drive,Automatic (5-Speed),Van/Minivan,Deep Black,Black
https://carsandbids.com/auctions/rjv7Yvjp/2011-volkswagen-gti,"$7,900",Volkswagen,"Mk6 GTI
Save","137,000",Clean (FL),Private Party,2.0L Turbocharged I4,Front-wheel drive,Automatic (6-Speed),Hatchback,Shadow Blue,Clark Plaid
https://carsandbids.com/auctions/rx4ayEGB/2008-chevrolet-corvette-convertible,"$14,200",Chevrolet,"C6 Corvette
Save","115,900",Clean (AZ),Private Party,6.2L V8,Rear-wheel drive,Manual (6-Speed),Convertible,Arctic White,Titanium Gray
https://carsandbids.com/auctions/9lXDWd5M/1997-mitsubishi-eclipse-spyder-gs-t,"$8,300",Mitsubishi,"Eclipse
Save","127,500 Miles Shown - TMU",Clean (PA),Private Party,2.0L Turbocharged I4,4WD/AWD,Manual (5-Speed),Convertible,Kalapana Black,Tan
https://carsandbids.com/auctions/rJJQbgVp/2018-ford-focus-rs,"$42,000",Ford,"Focus RS
Save","2,300",Clean (MI),Private Party,2.3L Turbocharged I4,4WD/AWD,Manual (6-Speed),Hatchback,Race Red,Charcoal Black
https://carsandbids.com/auctions/9AEBvlxe/2017-ford-mustang-gt-roush-warrior-coupe,"$52,000",Ford,"Mustang
Save","19,600",Clean (PA),Private Party,5.0L Supercharged V8,Rear-wheel drive,Automatic (6-Speed),Coupe,Lightning Blue,Ebony
https://carsandbids.com/auctions/3okaYj2g/2015-mitsubishi-lancer-evolution-x-final-edition,"$24,250",Mitsubishi,"Lancer Evolution
Save","86,000",Clean (MI),Private Party,2.0L Turbocharged I4,4WD/AWD,Manual (5-Speed),Sedan,Diamond White,Black
https://carsandbids.com/auctions/30RzoPmM/1986-porsche-944,"$10,250",Porsche,"944
Save","43,000",Clean (NY),Private Party,2.5L I4,Rear-wheel drive,Manual (5-Speed),Coupe,Black,Black
https://carsandbids.com/auctions/3odj71Bw/2022-ferrari-f8-tributo,Ferrari,"F8
Save","1,600",Clean (MD),Private Party,3.9L Turbocharged V8,Rear-wheel drive,Automatic (7-Speed),Coupe,Nero Daytona,Cuoio
https://carsandbids.com/auctions/3ReJlXpX/2002-think-neighbor,"$12,000",Think,"Neighbor
Save",~115 Miles Shown - TMU,Clean (CA),Dealer,Single Electric Motor,Rear-wheel drive,Automatic,Convertible,Pepper Grey Metallic/Black Pepper Metallic,Black
https://carsandbids.com/auctions/rGOqVN02/2017-bentley-continental-supersports,"$142,500",Bentley,"Continental
Save","14,100",Clean (NY),Private Party,6.0L Turbocharged W12,4WD/AWD,Automatic (8-Speed),Coupe,Onyx/Ice,Beluga
https://carsandbids.com/auctions/rJJyQkdN/2000-bmw-z3-m-roadster,"$12,500",BMW,"Z3
Save","101,500",Clean (CA),Dealer,3.2L I6,Rear-wheel drive,Manual (5-Speed),Convertible,Oxford Green Metallic,Black/Gray
https://carsandbids.com/auctions/rMxD58ao/2018-porsche-panamera-turbo-s-e-hybrid-sport-turismo,Porsche,"Panamera
Save","29,500",Clean (FL),Private Party,4.0L Turbocharged Hybrid V8,4WD/AWD,Automatic (8-Speed),Wagon,Night Blue Metallic,Black/Chalk
https://carsandbids.com/auctions/rNB146yX/1999-toyota-tacoma-regular-cab,Toyota,"Tacoma
Save","95,400",Clean (FL),Private Party,2.4L I4,Rear-wheel drive,Manual (5-Speed),Truck,Sunfire Red Pearl,Ash
https://carsandbids.com/auctions/3gvgqZZE/1963-volkswagen-beetle-convertible,"$25,000",Volkswagen,"Beetle
Save","69,100 Miles Shown",Clean (WV),Private Party,1.2L Flat-4,Rear-wheel drive,Manual (4-Speed),Convertible,Turquoise,Silver Beige
https://carsandbids.com/auctions/3RGlp7oR/2006-mercedes-benz-cl500,Mercedes-Benz,"CL-Class
Save","115,100",Clean (GA),Dealer,5.0L V8,Rear-wheel drive,Automatic (7-Speed),Coupe,Black,Anthracite
https://carsandbids.com/auctions/9Wgj15Z5/2021-jeep-gladiator-rubicon-4x4,"$32,000",Jeep,"Gladiator
Save","34,300",Clean (AZ),Private Party,3.6L V6,4WD/AWD,Automatic (8-Speed),Truck,Black Clear Coat,Black
https://carsandbids.com/auctions/rkwaPLlN/2016-bmw-i8-coupe,"$42,000",BMW,"i8
Save","30,000",Clean (AL),Private Party,1.5L Turbocharged Hybrid I3,4WD/AWD,Automatic (6-Speed),Coupe,Sophisto Grey,Amido
https://carsandbids.com/auctions/KDZm4Zvv/2006-mazda-mx-5-miata-sport,"$11,500",Mazda,"NC Miata
Save","30,300",Clean (CA),Private Party,2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Sunlight Silver Metallic,Black
https://carsandbids.com/auctions/3qGQmgpN/1978-jeep-cj-7,"$8,500",Jeep,"CJ-7
Save","3,100 Miles Shown - TMU",Clean (TX),Private Party,360CI V8,4WD/AWD,Automatic (3-Speed),SUV/Crossover,Oak Leaf Brown,Tan
https://carsandbids.com/auctions/K15W1pO0/2003-bmw-540i-touring,"$41,750",BMW,"5 Series
Save","173,500",Clean (IL),Private Party,4.9L V8,Rear-wheel drive,Manual (6-Speed),Wagon,Jet Black,Black
https://carsandbids.com/auctions/9Q5g7nwk/1999-porsche-911-carrera-coupe,"$48,000",Porsche,"996 911
Save","42,700",Clean (CO),Dealer,3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Coupe,Arctic Silver Metallic,Boxster Red
https://carsandbids.com/auctions/KYz5dlZ5/2011-audi-s4-premium-plus,"$29,500",Audi,"B8 S4
Save","117,100",Clean (RI),Private Party,3.0L Supercharged V6,4WD/AWD,Manual (6-Speed),Sedan,Phantom Black Pearl Effect,Spectral Silver/Black
https://carsandbids.com/auctions/350nj5NB/2023-rivian-r1s-adventure-edition,"$60,700",Rivian,"R1S
Save","13,300",Clean (HI),Private Party,Quad Electric Motors,4WD/AWD,Automatic,SUV/Crossover,El Cap Granite,Ocean Coast
https://carsandbids.com/auctions/9a0ME7QE/2005-bmw-325ci-convertible,"$7,000",BMW,"3 Series
Save","61,600",Clean (NY),Dealer,2.5L I6,Rear-wheel drive,Automatic (5-Speed),Convertible,Black Sapphire Metallic,Black
https://carsandbids.com/auctions/3Ole2NYa/2021-tesla-model-y-performance,"$25,805",Tesla,"Model Y
Save","44,300",Clean (IA),Private Party,Dual Electric Motors,4WD/AWD,Automatic,SUV/Crossover,Deep Blue Metallic,White
https://carsandbids.com/auctions/rjpOVzL0/2016-mercedes-benz-cls550-4matic,"$14,500",Mercedes-Benz,"CLS-Class
Save","84,500",Clean (FL),Private Party,4.7L Turbocharged V8,4WD/AWD,Automatic (9-Speed),Sedan,Diamond White Metallic,Saddle Brown
https://carsandbids.com/auctions/KmeBavRm/2003-ford-f-250-super-duty-lariat-4x4,"$13,700",Ford,"Super Duty
Save","134,800",Clean (CA),Private Party,6.0L Turbodiesel V8,4WD/AWD,Automatic (5-Speed),Truck,Estate Green/Arizona Beige,Castaño
https://carsandbids.com/auctions/3BmRVLdz/2006-bmw-m3-coupe,"$33,250",BMW,"E46 M3
Save","58,900",Clean (MI),Private Party,3.2L I6,Rear-wheel drive,Manual (6-Speed),Coupe,Jet Black,Black
https://carsandbids.com/auctions/3L7l700y/2000-toyota-crown-royal-saloon-four,"$8,200",Toyota,"Crown
Save","80,700",Clean (VA),Dealer,3.0L I6,4WD/AWD,Automatic (4-Speed),Sedan,Crystal White Pearl,Gray
https://carsandbids.com/auctions/3goBWlB1/2019-ford-f-250-super-duty-lariat-4x4,Ford,"Super Duty
Save","81,000",Clean (NC),Private Party,6.7L Turbodiesel V8,4WD/AWD,Automatic (6-Speed),Truck,White Platinum Metallic,Black
https://carsandbids.com/auctions/rJDygRbX/2020-subaru-wrx-sti,"$25,000",Subaru,"WRX STI
Save","49,100",Clean (NC),Private Party,2.5L Turbocharged Flat-4,4WD/AWD,Manual (6-Speed),Sedan,Ice Silver Metallic,Black/Red
https://carsandbids.com/auctions/rNvawpZG/2019-mazda-mx-5-miata-rf-grand-touring,"$20,750",Mazda,"ND Miata
Save","29,400",Clean (MD),Private Party,2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Snowflake White Pearl,Auburn
https://carsandbids.com/auctions/9alqeB08/2018-dodge-challenger-r-t-scat-pack,"$19,000",Dodge,"Challenger
Save","74,500",Clean (FL),Dealer,6.4L V8,Rear-wheel drive,Automatic (8-Speed),Coupe,IndiGo Blue,Black
https://carsandbids.com/auctions/r4bwYqlD/1971-chevrolet-c10,"$16,000",Chevrolet,"C/K Series
Save","3,800 Miles Shown - TMU",Clean (MT),Private Party,396ci V8,Rear-wheel drive,Automatic (3-Speed),Truck,Blue,Blue/White
https://carsandbids.com/auctions/rEAM4G5b/2012-mercedes-benz-e350-bluetec,Mercedes-Benz,"E-Class
Save","147,700",Clean (TN),Private Party,3.0L Turbodiesel V6,Rear-wheel drive,Automatic (7-Speed),Sedan,Calcite White,Designo Pastel Yellow/Black
https://carsandbids.com/auctions/rbb0YGZd/2012-porsche-cayenne-turbo,"$15,500",Porsche,"Cayenne
Save","162,800",Clean (NY),Private Party,4.8L Turbocharged V8,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Black,Black
https://carsandbids.com/auctions/KVXwdYZQ/2019-volkswagen-gti-se,"$23,250",Volkswagen,"Mk7 GTI
Save","37,900",Clean (TX),Private Party,2.0L Turbocharged I4,Front-wheel drive,Manual (6-Speed),Hatchback,Dark Iron Blue Metallic,Titan Black
https://carsandbids.com/auctions/rMXDm82L/2002-range-rover-46-hse-borrego-edition,"$10,250",Land Rover,"Range Rover
Save","142,300",Clean (MI),Private Party,4.6L V8,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Borrego Yellow,Black
https://carsandbids.com/auctions/rbJa1aYk/2015-lexus-ls-600h-l-awd,"$23,250",Lexus,"LS
Save","99,900",Clean (TX),Dealer ($100 Document Fee),5.0L V8,4WD/AWD,Automatic (CVT),Sedan,Obsidian,Black
https://carsandbids.com/auctions/9nVdxR7N/1998-bmw-m3-sedan,BMW,"E36 M3
Save","129,200",Clean (IN),Private Party,3.2L Supercharged I6,Rear-wheel drive,Manual (6-Speed),Sedan,Titanium Silver Metallic,Dove Gray
https://carsandbids.com/auctions/98BqQ4d2/2018-cadillac-ats-v-sedan,"$32,000",Cadillac,"ATS-V
Save","22,700",Clean (OH),Private Party,3.6L Turbocharged V6,Rear-wheel drive,Manual (6-Speed),Sedan,Crystal White Tricoat,Jet Black
https://carsandbids.com/auctions/9lZZl5jm/2002-cadillac-seville-sls,Cadillac,"Seville
Save","85,000",Clean (CA),Private Party,4.6L V8,Front-wheel drive,Automatic (4-Speed),Sedan,Cashmere Metallic,Neutral Shale
https://carsandbids.com/auctions/r45xzJYk/2008-chevrolet-corvette-z06,"$43,250",Chevrolet,"C6 Corvette
Save","16,300",Clean (OH),Private Party,7.0L V8,Rear-wheel drive,Manual (6-Speed),Coupe,Victory Red,Ebony
https://carsandbids.com/auctions/37NozQqp/2015-porsche-911-gt3,"$83,000",Porsche,"991 911
Save","42,600",Salvage (SD),Private Party,3.8L Flat-6,Rear-wheel drive,Automatic (7-Speed),Coupe,GT Silver Metallic,Black
https://carsandbids.com/auctions/rkJnA5BR/2022-bmw-x6-m-competition,BMW,"X6
Save","30,100",Clean (IL),Private Party,4.4L Turbocharged V8,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Alpine White,Sakhir Orange
https://carsandbids.com/auctions/rNN7aPWk/2021-alfa-romeo-giulia-quadrifoglio,"$44,000",Alfa Romeo,"Giulia
Save","25,100",Clean (UT),Private Party,2.9L Turbocharged V6,Rear-wheel drive,Automatic (8-Speed),Sedan,Misano Blue Metallic,Black
https://carsandbids.com/auctions/3yvRvElE/2017-chevrolet-camaro-zl1-coupe,"$33,500",Chevrolet,"Camaro
Save","36,600",Clean (IA),Dealer,6.2L Supercharged V8,Rear-wheel drive,Manual (6-Speed),Coupe,Black,Black
https://carsandbids.com/auctions/3p7k08Eg/2001-mazda-mx-5-miata-special-edition,Mazda,"NB Miata
Save","124,100",Clean (MA),Private Party,1.8L I4,Rear-wheel drive,Manual (6-Speed),Convertible,British Racing Green,Tan
https://carsandbids.com/auctions/92vvR1OY/2014-porsche-boxster-s,"$41,981",Porsche,"981 Boxster
Save","53,400",Clean (GA),Private Party,3.4L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,White,Black
https://carsandbids.com/auctions/rED2jjkR/2005-acura-rsx-type-s,"$22,750",Acura,"RSX
Save","48,600",Clean (NC),Private Party,2.0L I4,Front-wheel drive,Manual (6-Speed),Coupe,Nighthawk Black Pearl,Ebony
https://carsandbids.com/auctions/KZGGyYzb/1978-toyota-chinook-4x4,"$26,000",Toyota,"Chinook
Save","46,400 Miles Shown - TMU",Clean (UT),Dealer,2.2L I4,4WD/AWD,Manual (5-Speed),Truck,Walnut Metallic,Brown
